epoch,train_expected_reward,val_expected_reward,train_loss,val_avg_cost
45,0.16841210246733998,0.11978391888128086,-0.16841210246733998,0.7450081207604853
46,0.20146810186459965,0.14639714935963805,-0.20146810186459965,0.7475876564440623
47,0.19268530651765026,0.15076176517389037,-0.19268530651765026,0.7420464316423044
48,0.18989434980017983,0.1276699589057402,-0.18989434980017983,0.7518868825833572
49,0.2025047505841307,0.1401764266192913,-0.2025047505841307,0.7451991974777873
50,0.19849517520355142,0.15274947458370167,-0.19849517520355142,0.7256138339543327
51,0.18698993685614804,0.14364043352278796,-0.18698993685614804,0.7540842648323302
52,0.20008625859475654,0.15692523528229108,-0.20008625859475654,0.7348810547434795
53,0.19650673955355002,0.14560001478953796,-0.19650673955355002,0.7387981274481704
54,0.1972461430274922,0.11712193486958065,-0.1972461430274922,0.7350721314607815
55,0.20572974057058277,0.1359246327457103,-0.20572974057058277,0.7308684436801376
56,0.21284574691368185,0.13096799487671393,-0.21284574691368185,0.7313461354733926
57,0.19971539541755035,0.15030837059020996,-0.19971539541755035,0.7331613642877616
58,0.20664459900201662,0.12715466151183302,-0.20664459900201662,0.7446259673258814
59,0.19888279336990547,0.1758082282136787,-0.19888279336990547,0.7280978312792586
60,0.20122946096260264,0.1667675951665098,-0.20122946096260264,0.7448170440431834
61,0.20666064500160838,0.1527019672265107,-0.20666064500160838,0.7275246011273526
62,0.21553846916345798,0.1437954999167811,-0.21553846916345798,0.7381293589376134
63,0.19865082020101987,0.12826861881396986,-0.19865082020101987,0.7374605904270565
64,0.21359397106520508,0.14315698871558363,-0.21359397106520508,0.7419508932836534
65,0.21353572084689917,0.1269340535456484,-0.21353572084689917,0.7517913442247062
66,0.20663572523904883,0.15126931328665127,-0.20663572523904883,0.7426196617942104
67,0.22127735934665668,0.12659528783776544,-0.22127735934665668,0.7519824209420082
68,0.20772021081622527,0.12321841174905951,-0.20772021081622527,0.7368873602751504
69,0.20335148561381453,0.14897567203099077,-0.20335148561381453,0.7367918219164995
70,0.21443115407601,0.11665742776610634,-0.21443115407601,0.7403267411865864
71,0.22707624626143472,0.13418945095459509,-0.22707624626143472,0.7307729053214865
72,0.2206397330712365,0.1317309554327618,-0.2206397330712365,0.7342122862329226
73,0.20385352001808907,0.11458200758153742,-0.20385352001808907,0.7433839686634184
74,0.2028970049754919,0.11765637147155675,-0.2028970049754919,0.7406133562625394
75,0.20736203227273148,0.09309062310917811,-0.20736203227273148,0.7249450654437757
76,0.1950763243291041,0.1365135335786776,-0.1950763243291041,0.7350721314607815
77,0.19734881534848525,0.1348197084258903,-0.19734881534848525,0.7562816470813032
78,0.21474221210076433,0.15060902759432793,-0.21474221210076433,0.7377472055030094
79,0.22700540751279535,0.1924779171293432,-0.22700540751279535,0.7223655297601987
80,0.20025476337531986,0.13923157548362558,-0.20025476337531986,0.7479698098786662
81,0.21971404163733774,0.1476121641621417,-0.21971404163733774,0.7271424476927486
82,0.21298217461646898,0.140631591393189,-0.21298217461646898,0.7381293589376134
83,0.21094669705337804,0.11873930523341353,-0.21094669705337804,0.7442438138912774
84,0.2208594575767284,0.13588005473667925,-0.2208594575767284,0.7476831948027133
85,0.22856235386722762,0.12552634660493245,-0.22856235386722762,0.7347855163848285
86,0.23650971030735451,0.1605382338166237,-0.23650971030735451,0.7178752269036018
87,0.2349096292366638,0.14657827432860027,-0.2349096292366638,0.7394668959587274
88,0.21049409134961342,0.1552464176308025,-0.21049409134961342,0.7324925957772046
89,0.21596458100754282,0.15708087020638314,-0.21596458100754282,0.7366007451991975
90,0.23086010944098234,0.12967615693130277,-0.23086010944098234,0.7216967612496418
91,0.23729143020413493,0.168199697509408,-0.23729143020413493,0.7176841501862998
92,0.22246134641539791,0.09929743273691698,-0.22246134641539791,0.7506448839208942
93,0.2216451762891982,0.1063234457238154,-0.2216451762891982,0.7451036591191363
94,0.21736767699780024,0.1272356344217604,-0.21736767699780024,0.7432884303047673
95,0.2271273678533085,0.13196997380303152,-0.2271273678533085,0.7323015190599026
96,0.22895459095825968,0.14508777602829717,-0.22895459095825968,0.7247539887264737
97,0.20729185998156344,0.09580979657105425,-0.20729185998156344,0.7429062768701634
98,0.2105931580350127,0.1224762231788852,-0.2105931580350127,0.7465367344989013
99,0.23147304689147227,0.15936800388788636,-0.23147304689147227,0.7294353683003726
100,0.22357340100342812,0.13154433989389377,-0.22357340100342812,0.7365052068405464
101,0.2320248670572334,0.13046212494373322,-0.2320248670572334,0.7342122862329226
102,0.2241082763623284,0.13815048336982727,-0.2241082763623284,0.7381293589376134
103,0.22445752736909882,0.15219083259051497,-0.22445752736909882,0.7317282889079966
104,0.2331706081395564,0.1140888671983372,-0.2331706081395564,0.7175886118276488
105,0.23692981712520123,0.11476994847709482,-0.23692981712520123,0.7232253749880577
106,0.23133400600889456,0.14681875231591138,-0.23133400600889456,0.7448170440431834
107,0.22205727900702343,0.15410920774394815,-0.22205727900702343,0.7262826024648896
108,0.23597574530614782,0.15058894421566615,-0.23597574530614782,0.7311550587560905
109,0.23503260322563027,0.1318901856429875,-0.23503260322563027,0.7303907518868826
